resolver,stage,model,inst_id,prompt_tokens,completion_tokens,usd,latency_ms,provider
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Insecure,756,10,0.004030,1653.7,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Australian Men's Interstate Teams Matches,748,15,0.004115,1757.9,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,This Land Is Mine,723,13,0.003940,4235.5,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Martín de Ascargorta Ladrón de Guevara,762,11,0.004085,1758.7,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Milada Steinová,757,12,0.004085,2187.5,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Kenny Harris,748,19,0.004215,1696.1,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Aligning a polarization device using a spatially variant polarization element,756,14,0.004130,2658.2,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,HMS Striker,677,11,0.003660,1953.6,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Henrietta Wellesley,744,12,0.004020,1663.7,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Nikolai Grigorievich Verdun,741,13,0.004030,1634.4,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Hubert Hedworth Grenville-Wells,747,15,0.004110,2367.2,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Ensio Laine,736,12,0.003980,1711.7,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Felix Bastians,727,11,0.003910,1959.7,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Theodore Roosevelt Pell,630,12,0.003450,2577.3,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Juan Ojeda Sanz,729,13,0.003970,1815.9,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Meinard Tijdeman,760,9,0.004025,1953.0,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Giorgos Constanti,741,16,0.004105,2049.5,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Grazac,620,12,0.003400,2022.7,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Array substrate and flexible display panel,724,14,0.003970,1959.4,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,W. S. White,720,13,0.003925,1637.7,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Jasmine Liu,700,14,0.003850,1837.7,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Kubiki,733,13,0.003990,1854.3,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Hynek Frankl,761,12,0.004105,1707.9,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Phillip Chorba,495,10,0.002725,1854.7,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Jody Cantu,759,15,0.004170,1674.9,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Benedek,700,12,0.003800,1523.5,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Ana Gabriela Borges,725,15,0.004000,1771.3,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,"Photomask blank, method of manufacturing photomask, and photomask",728,14,0.003990,1902.8,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,La ambiciosa,709,11,0.003820,1841.6,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,La ambiciosa,708,9,0.003765,1836.3,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Peter Duck,588,11,0.003215,1677.8,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Eileen Larney,753,13,0.004090,1765.6,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Alireza Mansourian,700,16,0.003900,1802.1,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Abby Paterson,578,11,0.003165,1666.4,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Mark Clougherty,740,16,0.004100,1695.3,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Arkaitz Zubiaga,595,13,0.003300,2155.9,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Børge Hernes,756,14,0.004130,1953.6,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Alissa Peterson,625,17,0.003550,1950.9,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Jane Rowbotham,779,14,0.004245,2258.5,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Blood Stained Blonde Tour,581,14,0.003255,1820.3,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Alkylation process with thermal oxidation system,689,14,0.003795,1856.2,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Piet Hagen,792,19,0.004435,1864.2,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Kiyohashi,706,11,0.003805,2214.1,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Johan Wilhelm Lyckholm,712,18,0.004010,3080.7,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Cicely Helen Prentice,707,14,0.003885,1842.5,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Danladi Baido,736,16,0.004080,1841.7,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Buzz Lightyear of Star Command,767,10,0.004085,1737.4,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Extinct,704,12,0.003820,2428.1,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,KRIMI.DE,719,9,0.003820,2100.4,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Iris Prize,740,11,0.003975,2017.6,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Jerry Hacker,636,11,0.003455,2168.3,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Jengish Chokusu,773,11,0.004140,1812.9,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Thomas de Freauville,738,14,0.004040,3018.5,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Elena Krutenkova,753,13,0.004090,1855.2,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Naoko Mizuno,743,15,0.004090,1633.3,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Justin Hankins,758,11,0.004065,2119.7,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,J. C. Reid,760,26,0.004450,3264.7,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,William Anthony,719,17,0.004020,2157.4,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Philippa Langley,708,16,0.003940,1702.2,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Dora Ann,544,10,0.002970,1786.6,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Joanna Lange,765,13,0.004150,1762.3,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Michael Dawson,757,14,0.004135,1708.8,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Claudio C.F. Barbosa,790,13,0.004275,1770.8,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Saint Michael Archangel church in Starzyno,763,9,0.004040,1654.5,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Peter Bartels,483,13,0.002740,2118.0,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,James de Candole,678,14,0.003740,1869.4,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Aufgemerkt! Pelzig unterhält sich,752,10,0.004010,1721.5,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,System and method for signal pre-processing based on data driven models and data dependent model transformation,729,14,0.003995,1816.8,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Kenji Arimitsu,688,14,0.003790,1865.7,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Studentský spolek Babylon,661,9,0.003530,3678.3,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Haspres,727,15,0.004010,1732.6,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Pellegrino Prevete,419,22,0.002645,1696.3,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Ahmed El-Nahass,733,9,0.003890,1605.6,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Instinct,737,10,0.003935,1715.6,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Joerg D. Heber,461,17,0.002730,1745.6,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,María de los Llanos Castellanos Garijo,708,14,0.003890,1842.3,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Patricia Champion,623,9,0.003340,2726.6,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Alain Chamfort,729,15,0.004020,1803.0,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Uhldingen-Mühlhofen,769,25,0.004470,1800.2,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Winifred Mary Cooper,738,21,0.004215,1851.0,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Charlotte Christie,738,10,0.003940,1653.9,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Inferring user availability for a communication,738,14,0.004040,1880.2,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Monique A Foster,736,14,0.004030,2418.3,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Jordan Weiter,719,14,0.003945,1742.3,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Fredrick Barton,751,21,0.004280,1937.7,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Jörn Weisbrodt,764,15,0.004195,1724.9,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Mustafa Murad al-Dabbagh,759,9,0.004020,1852.0,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Sargis Hovsepyan,759,14,0.004145,1814.8,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,HMHS Rewa,758,11,0.004065,2082.8,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Fansie,732,17,0.004085,2654.4,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Hugh of Chalon,743,15,0.004090,1742.6,Amazon Bedrock
