resolver,stage,model,inst_id,prompt_tokens,completion_tokens,usd,latency_ms,provider
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Seth Stammler,1180,12,0.006200,2724.9,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Giorgio Bubba,1251,9,0.006480,1778.3,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Oddone di Monferrato,1183,11,0.006190,2726.3,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Insecure,1343,10,0.006965,1816.7,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Australian Men's Interstate Teams Matches,1308,11,0.006815,2073.1,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,This Land Is Mine,1248,13,0.006565,1832.9,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Martín de Ascargorta Ladrón de Guevara,1331,11,0.006930,1752.3,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Milada Steinová,1255,12,0.006575,1752.7,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Kenny Harris,1315,19,0.007050,3036.1,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Aligning a polarization device using a spatially variant polarization element,1331,10,0.006905,2791.6,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,HMS Striker,1220,11,0.006375,2521.9,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Henrietta Wellesley,1293,12,0.006765,1553.3,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Nikolai Grigorievich Verdun,1303,13,0.006840,1681.7,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Hubert Hedworth Grenville-Wells,1319,15,0.006970,1783.7,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Ensio Laine,1277,10,0.006635,2071.2,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Felix Bastians,1247,11,0.006510,1879.8,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Theodore Roosevelt Pell,1122,12,0.005910,2115.4,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Juan Ojeda Sanz,1233,13,0.006490,1938.1,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Meinard Tijdeman,1318,9,0.006815,1819.8,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Giorgos Constanti,1216,16,0.006480,1775.7,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Grazac,1157,12,0.006085,2323.1,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Array substrate and flexible display panel,1293,14,0.006815,1950.2,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,W. S. White,1266,13,0.006655,1687.9,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Jasmine Liu,1257,14,0.006635,1838.0,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Kubiki,1301,13,0.006830,1907.0,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Hynek Frankl,1359,12,0.007095,1680.3,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Phillip Chorba,848,10,0.004490,1684.1,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Jody Cantu,1304,15,0.006895,2463.3,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Benedek,1249,19,0.006720,1831.5,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Ana Gabriela Borges,1214,15,0.006445,2189.8,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,"Photomask blank, method of manufacturing photomask, and photomask",1288,14,0.006790,1811.1,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,La ambiciosa,1229,11,0.006420,2149.5,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,La ambiciosa,1228,9,0.006365,1718.1,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Peter Duck,1136,11,0.005955,1860.0,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Eileen Larney,1344,13,0.007045,1883.1,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Alireza Mansourian,1263,17,0.006740,1908.6,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Abby Paterson,975,11,0.005150,1643.5,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Mark Clougherty,1317,16,0.006985,1787.2,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Arkaitz Zubiaga,1184,13,0.006245,2210.9,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Børge Hernes,1315,14,0.006925,2203.1,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Alissa Peterson,1166,11,0.006105,2400.3,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Jane Rowbotham,1307,14,0.006885,1825.0,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Blood Stained Blonde Tour,1152,14,0.006110,2587.0,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Alkylation process with thermal oxidation system,1253,16,0.006665,1763.4,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Piet Hagen,1383,19,0.007390,1908.2,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Kiyohashi,1227,11,0.006410,1754.1,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Johan Wilhelm Lyckholm,1249,18,0.006695,2010.5,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Cicely Helen Prentice,1269,14,0.006695,2841.1,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Danladi Baido,1286,16,0.006830,1887.2,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Buzz Lightyear of Star Command,1364,10,0.007070,1888.0,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Extinct,1162,12,0.006110,1805.6,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,KRIMI.DE,1278,9,0.006615,2089.8,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Iris Prize,1116,11,0.005855,2078.9,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Jerry Hacker,1217,11,0.006360,2387.5,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Jengish Chokusu,1338,11,0.006965,2350.2,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Thomas de Freauville,1292,14,0.006810,2015.5,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Elena Krutenkova,1142,13,0.006035,1786.8,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Naoko Mizuno,1327,17,0.007060,2250.1,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Justin Hankins,1250,14,0.006600,1728.6,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,J. C. Reid,1295,26,0.007125,1960.3,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,William Anthony,1231,12,0.006455,2062.1,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Philippa Langley,1299,16,0.006895,2120.4,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Dora Ann,1088,16,0.005840,2643.3,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Joanna Lange,1263,13,0.006640,1794.4,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Michael Dawson,1194,14,0.006320,1918.8,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Claudio C.F. Barbosa,1268,13,0.006665,1827.1,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Saint Michael Archangel church in Starzyno,1349,15,0.007120,2245.5,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Peter Bartels,961,13,0.005130,1984.4,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,James de Candole,1174,11,0.006145,1779.9,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Aufgemerkt! Pelzig unterhält sich,1275,10,0.006625,1764.4,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,System and method for signal pre-processing based on data driven models and data dependent model transformation,1312,14,0.006910,1657.0,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Kenji Arimitsu,1263,14,0.006665,1732.8,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Studentský spolek Babylon,1227,11,0.006410,1968.2,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Haspres,1290,15,0.006825,2109.2,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Pellegrino Prevete,915,22,0.005125,1706.5,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Ahmed El-Nahass,1279,9,0.006620,1832.4,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Instinct,1272,10,0.006610,1819.1,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Joerg D. Heber,1000,17,0.005425,2058.2,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,María de los Llanos Castellanos Garijo,1253,14,0.006615,1648.5,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Patricia Champion,1089,9,0.005670,1923.0,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Alain Chamfort,1273,15,0.006740,2184.1,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Uhldingen-Mühlhofen,1358,25,0.007415,2435.5,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Winifred Mary Cooper,1303,21,0.007040,1701.9,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Charlotte Christie,1284,18,0.006870,1859.5,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Inferring user availability for a communication,1232,14,0.006510,1685.7,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Monique A Foster,1244,14,0.006570,2016.5,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Jordan Weiter,1291,14,0.006805,1719.7,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Fredrick Barton,1283,21,0.006940,1776.2,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Jörn Weisbrodt,1314,15,0.006945,1821.5,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Mustafa Murad al-Dabbagh,1322,9,0.006835,2188.3,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Sargis Hovsepyan,1269,12,0.006645,1785.1,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,HMHS Rewa,1312,11,0.006835,2369.4,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Fansie,1280,14,0.006750,2077.1,Amazon Bedrock
llm_judge,adjudicate,openrouter/anthropic/claude-opus-4.5,Hugh of Chalon,1326,15,0.007005,1792.7,Amazon Bedrock
