resolver,model_tier,model,inst_id,conflict_type,n_sources,known,correct,misled,abstained,judged,chosen_source,pred_object,gold_object,conflict_object,usd
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Xosé Otero,mixed,2,1,1,0,0,,,University of Santiago de Compostela,University of Santiago de Compostela,Yale University,0.00635
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Włodzimierz Mrówczyński,mixed,2,1,1,0,0,,,Eugeniusz Piasecki Academy of Physical Education in Poznan,Eugeniusz Piasecki Academy of Physical Education in Poznan,Tsinghua University,0.006945
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Lela Rochon,mixed,2,1,1,0,0,,,Antoine Fuqua,Antoine Fuqua,"Caroline Osborne, Duchess of Leeds",0.006895
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Ben Lawes,mixed,2,1,1,0,0,,,Dorset County Cricket Club,Dorset County Cricket Club,KS Cracovia,0.006545
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Lewis Gordon Mortimer,mixed,2,1,1,0,0,,,Gertrude Mary Blanche Cunliffe,Gertrude Mary Blanche Cunliffe,Arthur Christopher Doggett,0.00704
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Jay Harvey,mixed,2,1,1,0,0,,,University of Texas Southwestern Medical Center,University of Texas Southwestern Medical Center,CityMD,0.00667
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Geraldine Dorman,mixed,2,1,0,1,0,,,Richard Carrow,Charles Howard,Richard Carrow,0.006235
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Joseph Eric Palmer,mixed,2,1,0,1,0,,,"Bishop of Tuam, Killala and Achonry",High Sheriff of Devon,"Bishop of Tuam, Killala and Achonry",0.00594
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Paul A. Smith,mixed,2,1,1,0,0,,,Carleton University,Carleton University,National Taiwan University of Arts,0.005915
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Edgar Long,mixed,2,1,1,0,0,,,Wales national rugby union team,Wales national rugby union team,Rochester New York FC,0.006765
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Pichet In-bang,mixed,2,1,1,0,0,,,Udon Thani F.C.,Udon Thani F.C.,FC Kuban Krasnodar,0.006965
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Ann Baillie-Hamilton,mixed,2,1,1,0,0,,,James Maxwell Sheridan,James Maxwell Sheridan,Sabastian Catena,0.00681
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Silvanus Njambari,mixed,2,1,1,0,0,,,Namibia national football team,Namibia national football team,FC TVMK Tallinn,0.00697
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Hope Springs,mixed,2,0,0,0,0,,,Hope Springs,Alex Kingston,Lisa Eilbacher,0.00654
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Yuanpeng Wang,mixed,2,1,0,0,0,,,Oak Ridge National Laboratory,Xiamen Municipal Library,University of Washington,0.006445
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Marzieh Aghababaie,mixed,2,1,1,0,0,,,University of Isfahan,University of Isfahan,University of Adelaide,0.006225
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Johann Alois Josef Hügel,mixed,2,1,1,0,0,,,Anna von Holthof,Anna von Holthof,Nevile Martin Gwynne,0.006525
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Lubna Alzaroo,mixed,2,1,1,0,0,,,University of Washington,University of Washington,National Film School of Denmark,0.00485
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Fraser I Hill,mixed,2,1,1,0,0,,,City University of Hong Kong,City University of Hong Kong,University of Oxford,0.00629
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Constance Toulouse,mixed,2,1,1,0,0,,,Paris Diderot University,Paris Diderot University,"University of Engineering and Technology, Peshawar",0.006845
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Jérôme Buisson,mixed,2,0,0,0,0,,,politician,technicians,Catholic priest,0.006585
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Jackson Forbes,mixed,2,0,0,0,0,,,NCAA Division I,NCAA Division I men's basketball,National Hockey League,0.00661
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,William Langdon,mixed,2,1,1,0,0,,,San Francisco District Attorney,San Francisco District Attorney,sous-préfet de Sceaux,0.00634
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Timespinner,mixed,2,0,0,1,0,,,English,French,English,0.006585
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Joseph Harley,mixed,2,1,1,0,0,,,University of Leicester,University of Leicester,Evergreen State College,0.00582
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Mehmet Sedef,mixed,2,1,0,1,0,,,FC Universitatea Cluj,Beşiktaş J.K.,FC Universitatea Cluj,0.006895
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Walter Erich Schäfer,mixed,2,1,1,0,0,,,Order of Merit of Baden-Württemberg,Order of Merit of Baden-Württemberg,Saint Henry Cross,0.0067
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Alfred Cochrane,mixed,2,1,1,0,0,,,Oxford University Cricket Club,Oxford University Cricket Club,FC Sportist Svoge,0.006075
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Javier Frontiñán-Rubio,mixed,2,1,1,0,0,,,University of Navarra,University of Navarra,Pacific Northwest National Laboratory,0.00675
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Eriton Egídio Lisboa Valente,mixed,2,1,1,0,0,,,State University of West Paraná,State University of West Paraná,Duke University,0.006695
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Nóra Molnár G.,mixed,2,1,1,0,0,,,Art Academy of Novi Sad University,Art Academy of Novi Sad University,Universidade Federal do Paraná,0.0071
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Mark A. Lemmon,mixed,2,1,1,0,0,,,Fellow of the Royal Society,Fellow of the Royal Society,Inserm Grand Prix,0.006985
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Venkatesham Tallapally,mixed,2,1,1,0,0,,,Virginia Commonwealth University,Virginia Commonwealth University,University of Vienna,0.00615
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Ilhet,mixed,2,0,1,0,0,1,,"Neste, Aure et Louron","canton of Neste, Aure et Louron",canton of Nyons et Baronnies,0.006885
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Athanasios Toutoungi,mixed,2,0,0,0,0,,,archbishop,Catholic priest,politician,0.00681
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Mount Roraima,mixed,2,1,0,0,0,,,first ascent by Everard im Thurn,first ascent,filing,0.00697
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Joseph H N Osei,mixed,2,1,1,0,0,,,Noguchi Memorial Institute for Medical Research,Noguchi Memorial Institute for Medical Research,Broad Institute,0.00652
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Antony Luke Smith,mixed,2,1,1,0,0,,,Penny Watts-Russell,Penny Watts-Russell,Mary Pat Christie,0.00589
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,David C Marciano,mixed,2,1,1,0,0,,,Baylor College of Medicine,Baylor College of Medicine,Queensland Centre for Mental Health Research,0.00665
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,University of Córdoba,mixed,2,1,1,0,0,,,Conference of Rectors of Spanish Universities,Conference of Rectors of Spanish Universities,Association of Research Libraries,0.00646
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Ken Dugdale,mixed,2,1,1,0,0,,,Wigan Athletic F.C.,Wigan Athletic F.C.,Australia national cricket team,0.006535
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Martie van der Loo,mixed,2,1,1,0,0,,,NL Gendergap maintenance,NL Gendergap maintenance,WikiProject Badminton\/tournament focus list,0.00625
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Robert Bernard Martin,mixed,2,1,1,0,0,,,Guggenheim Fellowship,Guggenheim Fellowship,Commander of the National Order of Merit,0.00617
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Melissa Segura,mixed,2,1,1,0,0,,,George Polk Award,George Polk Award,Hungarian Golden Cross,0.00686
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Paddy Mulligan,mixed,2,1,0,0,0,,,Shamrock Rovers F.C.,Galway United F.C.,Modena F.C.,0.006985
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Jesus Ernesto Hernandez,mixed,2,1,1,0,0,,,"Faculty of Engineering, University of Nottingham","Faculty of Engineering, University of Nottingham",Albert Einstein College of Medicine,0.00572
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Giacomo Guidotti,mixed,2,1,1,0,0,,,Pramac Racing,Pramac Racing,United States Naval Research Laboratory,0.006875
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Ma Ke,mixed,2,0,1,0,0,1,,China,People's Republic of China,Italy,0.005765
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Yonggang Zhao,mixed,2,1,1,0,0,,,Nanjing University,Nanjing University,University of Technology Sydney Faculty of Science,0.006445
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Björn Gidstam,mixed,2,1,1,0,0,,,Konstfack,Konstfack,University of York,0.00565
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Antonio Salieri,mixed,2,1,1,0,0,,,court chapel master,court chapel master,"Minister of Education, Youth and Sports",0.006665
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Giovanni Di Rocco,mixed,2,1,0,1,0,,,AS Marck,F.C. Crotone,AS Marck,0.006805
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Samuel Jesudoss,mixed,2,1,1,0,0,,,YMCA College of Physical Education,YMCA College of Physical Education,National Autonomous University of Mexico Institute of Physics,0.00571
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Kamini Avril,mixed,2,1,1,0,0,,,Guggenheim Fellowship,Guggenheim Fellowship,Commander of the Order of the White Rose of Finland,0.006655
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Saška Mc Grath,mixed,2,1,1,0,0,,,Slovenia,Slovenia,Kingdom of Italy,0.006675
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Belinda Wright,mixed,2,1,1,0,0,,,University of Sydney,University of Sydney,Rutgers University–New Brunswick,0.006335
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Reconfigurable analog-to-digital conversion sampling of antennas for phase interferometry,mixed,2,0,0,0,0,,,US patent 11131742,filing,trial,0.007075
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Elena V. Shorina,mixed,2,1,1,0,0,,,Honored Lawyer of the RSFSR,Honored Lawyer of the RSFSR,Hero of the Soviet Union,0.006815
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Daniel Pezeril,mixed,2,1,1,0,0,,,titular bishop,titular bishop,member of the Senate of Canada,0.006445
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Slavníkovců,mixed,2,1,1,0,0,,,Slavník dynasty,Slavník dynasty,Stephen Wallace Dorsey,0.0065
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Andreas Ibrom,mixed,2,1,1,0,0,,,Technical University of Denmark,Technical University of Denmark,University of Manchester,0.006475
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Iva Pazderková,mixed,2,1,1,0,0,,,Gymnázium J.G.Mendela,Gymnázium J.G.Mendela,University of Texas at Austin,0.006695
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Émile Ricard,mixed,2,1,0,1,0,,,Doctor of Philosophy,bachelor's degree,Doctor of Philosophy,0.006805
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Marcel Morabito,mixed,2,1,1,0,0,,,Paul Cézanne University,Paul Cézanne University,Hong Kong Polytechnic University,0.006835
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Ferdinand Nicolai Roll,mixed,2,1,1,0,0,,,Minister of Justice and Public Security,Minister of Justice and Public Security,director general,0.006715
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Seth Stammler,mixed,2,1,1,0,0,,,New York Red Bulls,New York Red Bulls,Brampton Stallions,0.0062
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Giorgio Bubba,mixed,2,1,1,0,0,,,Italy,Italy,Socialist Federal Republic of Yugoslavia,0.00648
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Oddone di Monferrato,mixed,2,1,1,0,0,,,cardinal-bishop,cardinal-bishop,sub-prefect of Rambouillet,0.00619
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Insecure,mixed,2,0,1,0,0,1,,United States,United States of America,Turkey,0.006965
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Australian Men's Interstate Teams Matches,mixed,2,0,1,0,0,,,Thomas McKay,Thomas McKay,Natalia Carvajal,0.006815
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,This Land Is Mine,mixed,2,1,1,0,0,,,Academy Award for Best Sound,Academy Award for Best Sound,Knight of the Legion of Honour,0.006565
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Martín de Ascargorta Ladrón de Guevara,mixed,2,0,0,0,0,,,Archbishop of Granada,Rector de la Universidad de Granada,member of the French National Assembly,0.00693
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Milada Steinová,mixed,2,1,1,0,0,,,Zbiroh,Zbiroh,Lempäälä,0.006575
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Kenny Harris,mixed,2,1,1,0,0,,,Evansville Purple Aces men's basketball,Evansville Purple Aces men's basketball,Alfreton Town F.C.,0.00705
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Aligning a polarization device using a spatially variant polarization element,mixed,2,0,0,1,0,,,Holy orders,filing,Holy orders,0.006905
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,HMS Striker,mixed,2,0,0,0,0,,,Arctic convoys,ship commissioning,filing,0.006375
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Henrietta Wellesley,mixed,2,1,1,0,0,,,Henry Richard Graves,Henry Richard Graves,Arthur Lynden-Bell,0.006765
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Nikolai Grigorievich Verdun,mixed,2,1,1,0,0,,,General Poruchik,general poruchik,Obersturmbannführer,0.00684
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Hubert Hedworth Grenville-Wells,mixed,2,1,1,0,0,,,Ethel Mary Croft,Ethel Mary Croft,Sverker I of Sweden,0.00697
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Ensio Laine,mixed,2,1,0,0,0,,,Bronze Wolf,Order of Friendship,Bronze Wolf Award,0.006635
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Felix Bastians,mixed,2,1,1,0,0,,,FC Halifax Town,FC Halifax Town,Esporte Clube São Luiz,0.00651
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Theodore Roosevelt Pell,mixed,2,1,1,0,0,,,United States of America,United States of America,Soviet Union,0.00591
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Juan Ojeda Sanz,mixed,2,1,1,0,0,,,Member of the European Parliament,member of the European Parliament,Member of the Committee on Justice,0.00649
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Meinard Tijdeman,mixed,2,0,0,0,0,,,mathematician,military officer,pensioner,0.006815
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Giorgos Constanti,mixed,2,1,1,0,0,,,AEL Limassol FC,AEL Limassol FC,Spartak Moscow,0.00648
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Grazac,mixed,2,0,0,0,0,,,Auterive,canton of Auterive,canton of Quettreville-sur-Sienne,0.006085
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Array substrate and flexible display panel,mixed,2,0,0,0,0,,,US patent 11195859,filing,repeal,0.006815
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,W. S. White,mixed,2,1,1,0,0,,,Louise Madeline Campbell,Louise Madeline Campbell,Julia Stewart,0.006655
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Jasmine Liu,mixed,2,1,1,0,0,,,Tafuna High School,Tafuna High School,Complutense University of Madrid,0.006635
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Kubiki,mixed,2,1,1,0,0,,,Ōbuke,Ōbuke,Kontinental Hockey League,0.00683
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Hynek Frankl,mixed,2,1,1,0,0,,,Hodonín,Hodonín,Duisburg,0.007095
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Phillip Chorba,mixed,2,1,1,0,0,,,Union College,Union College,Nanyang Technological University,0.00449
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Jody Cantu,mixed,2,1,1,0,0,,,Vanderbilt University Medical Center,Vanderbilt University Medical Center,Southern Arkansas University,0.006895
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Benedek,mixed,2,1,0,1,0,,,Prefect of Alpes-Maritimes,diocesan bishop,Prefect of Alpes-Maritimes,0.00672
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Ana Gabriela Borges,mixed,2,0,0,0,0,,,Miss Distrito Federal 2022,Miss Distrito Federal,Miss Nebraska Teen USA,0.006445
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,"Photomask blank, method of manufacturing photomask, and photomask",mixed,2,0,0,0,0,,,US patent 11143949,filing,ship breaking,0.00679
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,La ambiciosa,mixed,2,1,1,0,0,,,telenovela,telenovela,performance art,0.012785000000000001
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,La ambiciosa,mixed,2,1,1,0,0,,,Mexico,Mexico,Israel,0.012785000000000001
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Peter Duck,mixed,2,1,1,0,0,,,University of Manchester,University of Manchester,Moscow State University,0.005955
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Eileen Larney,mixed,2,1,1,0,0,,,Stony Brook University,Stony Brook University,Tunghai University,0.007045
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Alireza Mansourian,mixed,2,1,0,0,0,,,Esteghlal F.C.,Balestier Khalsa FC,Switzerland national association football team,0.00674
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Abby Paterson,mixed,2,1,1,0,0,,,University of Manchester,University of Manchester,Florida Atlantic University,0.00515
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Mark Clougherty,mixed,2,1,1,0,0,,,Dumbarton F.C.,Dumbarton F.C.,FC Fakel Voronezh,0.006985
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Arkaitz Zubiaga,mixed,2,1,1,0,0,,,Queen Mary University of London,Queen Mary University of London,Sloan-Kettering Institute,0.006245
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Børge Hernes,mixed,2,1,1,0,0,,,Rosenborg BK,Rosenborg BK,CR Vasco da Gama,0.006925
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Alissa Peterson,mixed,2,1,0,1,0,,,University of Manchester,"University of California, San Francisco School of Medicine",University of Manchester,0.006105
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Jane Rowbotham,mixed,2,1,1,0,0,,,Humphrey Arden,Humphrey Arden,Elizabeth Dalrymple,0.006885
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Blood Stained Blonde Tour,mixed,2,1,1,0,0,,,Ethel Cain,Ethel Cain,James Horner,0.00611
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Alkylation process with thermal oxidation system,mixed,2,0,0,0,0,,,USS Defiance decommissioning,filing,ship decommissioning,0.006665
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Piet Hagen,mixed,2,0,1,0,0,1,,Dr. Joast Halbertsma Prize,Dr.Joast Halbertsma-prisen,Honored badge of merit of the President of Ukraine,0.00739
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Kiyohashi,mixed,2,1,1,0,0,,,Namie,Namie,Otepää Rural Municipality,0.00641
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Johan Wilhelm Lyckholm,mixed,2,0,1,0,0,1,,member of the Second Chamber of the Riksdag,member of the Second Chamber,procurador en Cortes,0.006695
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Cicely Helen Prentice,mixed,2,1,1,0,0,,,Frank Douglas Goodchild,Frank Douglas Goodchild,William Feilding,0.006695
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Danladi Baido,mixed,2,1,1,0,0,,,member of the House of Representatives of Nigeria,member of the House of Representatives of Nigeria,auxiliary bishop,0.00683
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Buzz Lightyear of Star Command,mixed,2,0,0,0,0,,,science fiction,science fiction television program,romance film,0.00707
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Extinct,mixed,2,1,1,0,0,,,United States of America,United States of America,Germany,0.00611
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,KRIMI.DE,mixed,2,1,1,0,0,,,Germany,Germany,France,0.006615
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Iris Prize,mixed,2,0,0,0,0,,,Iris Prize,Dee Rees,Faustino Rupérez,0.005855
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Jerry Hacker,mixed,2,0,0,0,0,,,NCAA Division I,NCAA Division I men's basketball,Kakkonen,0.00636
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Jengish Chokusu,mixed,2,1,1,0,0,,,First ascent,first ascent,consent,0.006965
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Thomas de Freauville,mixed,2,0,0,0,0,,,Bishop of Évreux,diocesan bishop,Member of the Diet of Galicia and Lodomeria,0.00681
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Elena Krutenkova,mixed,2,1,1,0,0,,,Tomsk State University,Tomsk State University,Juntendo University Urayasu Hospital,0.006035
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Naoko Mizuno,mixed,2,1,0,1,0,,,Radboud University Nijmegen,University of Texas Southwestern Medical Center,Radboud University Nijmegen,0.00706
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Justin Hankins,mixed,2,0,1,0,0,,,NCAA Division I men's basketball,NCAA Division I men's basketball,NCAA Division I women's basketball,0.0066
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,J. C. Reid,mixed,2,1,1,0,0,,,Constance Hilda Maude Bexley Vansittart,Constance Hilda Maude Bexley Vansittart,Rose Meronea Rendall,0.007125
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,William Anthony,mixed,2,1,0,1,0,,,Person of Cultural Merit,President's Award for Distinguished Federal Civilian Service,Person of Cultural Merit,0.006455
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Philippa Langley,mixed,2,1,1,0,0,,,Member of the Order of the British Empire,Member of the Order of the British Empire,Prêmio Jabuti,0.006895
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Dora Ann,mixed,2,1,0,1,0,,,M. A. van Tijn,Richard James,M. A. van Tijn,0.00584
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Joanna Lange,mixed,2,0,1,0,0,1,,Bio-Prodict,Bio-Prodict (Netherlands),Medical University of Warsaw,0.00664
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Michael Dawson,mixed,2,1,1,0,0,,,Academy Award for Best Visual Effects,Academy Award for Best Visual Effects,National Book Award for Fiction,0.00632
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Claudio C.F. Barbosa,mixed,2,1,1,0,0,,,National Institute for Space Research,National Institute for Space Research,Columbia University Irving Medical Center,0.006665
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Saint Michael Archangel church in Starzyno,mixed,2,1,0,0,0,,,Consent of Starzyno,construction,consent,0.00712
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Peter Bartels,mixed,2,1,1,0,0,,,"University of California, Davis","University of California, Davis",Technical University of Munich,0.00513
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,James de Candole,mixed,2,1,0,1,0,,,Jane Catherine Clark,Rachel Ann Delaney,Jane Catherine Clark,0.006145
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Aufgemerkt! Pelzig unterhält sich,mixed,2,1,1,0,0,,,talk show,talk show,documentary,0.006625
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,System and method for signal pre-processing based on data driven models and data dependent model transformation,mixed,2,0,0,0,0,,,Confiscation Incident,filing,confiscation,0.00691
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Kenji Arimitsu,mixed,2,1,1,0,0,,,Kyoto Pharmaceutical University,Kyoto Pharmaceutical University,Escola Superior de Belas-Artes do Porto,0.006665
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Studentský spolek Babylon,mixed,2,1,0,0,0,,,Liberec,Prague,Pandrup,0.00641
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Haspres,mixed,2,1,1,0,0,,,Jean-François Delattre,Jean-François Delattre,Lionel Mtshali,0.006825
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Pellegrino Prevete,mixed,2,1,1,0,0,,,"Liceo Statale ""Enrico Medi""","Liceo Statale ""Enrico Medi""","Malaviya National Institute of Technology, Jaipur",0.005125
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Ahmed El-Nahass,mixed,2,0,0,0,0,,,Egypt,Kingdom of Egypt,Kingdom of Italy,0.00662
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Instinct,mixed,2,0,1,0,0,1,,United States,United States of America,Brazil,0.00661
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Joerg D. Heber,mixed,2,1,1,0,0,,,University of Erlangen–Nuremberg,University of Erlangen–Nuremberg,Temple University,0.005425
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,María de los Llanos Castellanos Garijo,mixed,2,1,1,0,0,,,member of the Assembly of Madrid,member of the Assembly of Madrid,Captaincy General of Santo Domingo,0.006615
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Patricia Champion,mixed,2,0,0,0,0,,,politician,liberal profession,Catholic priest,0.00567
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Alain Chamfort,mixed,2,1,1,0,0,,,Officer of the National Order of Merit,Officer of the National Order of Merit,Righteous Among the Nations,0.00674
